Unnamed: 0,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status_New,Status_0,Status_1,Status_2,Status,Attendance,Attendance_Category
2531,9003,1,160.0,0,0,1,0,1,20,25.25,26.4,1,False,True,False,2,0,3
2532,9238,1,127.1,0,0,1,0,1,19,25.333333333333332,22.0,1,True,False,False,2,3,3
2533,9130,1,126.3,0,0,1,0,1,18,25.666666666666668,26.0,1,False,True,False,1,1,3
2534,9238,1,112.9,0,0,1,0,1,19,23.714285714285715,26.285714285714285,1,False,True,False,2,1,3
2535,9853,1,130.2,0,0,1,0,0,19,22.8,21.5,1,True,False,False,1,3,3
2536,9130,1,100.0,0,0,1,0,0,19,29.714285714285715,30.285714285714285,1,False,False,True,1,1,3
2537,9670,1,121.6,0,0,1,0,0,19,29.428571428571427,31.666666666666668,1,True,False,False,2,3,3
2538,9670,1,130.0,1,1,1,0,0,20,27.0,26.0,1,False,True,False,2,0,3
2539,9130,1,121.7,0,0,1,0,1,18,23.0,24.8,1,False,True,False,2,0,3
2540,9147,1,120.0,0,0,1,0,0,33,28.0,0.0,0,True,False,False,0,3,3
2541,9853,1,143.5,0,0,1,0,1,19,25.666666666666668,0.0,0,True,False,False,0,3,3
2542,9556,1,128.3,0,0,1,0,1,18,26.857142857142858,29.5,1,True,False,False,2,3,3
2543,9070,1,111.9,0,0,1,0,0,19,0.0,0.0,0,True,False,False,0,0,0
2544,9003,1,140.0,0,0,1,0,0,19,23.333333333333332,23.0,1,False,True,False,1,0,3
2545,9773,1,137.6,0,0,1,0,0,18,32.0,28.666666666666668,1,False,False,True,2,0,3
2546,9238,1,135.0,0,0,1,0,0,20,27.666666666666668,23.666666666666668,1,False,True,False,2,1,3
2547,9500,1,133.8,0,0,1,0,0,19,26.465,26.465,1,False,True,False,2,0,3
2548,9773,1,126.9,0,0,1,1,1,18,28.0,28.333333333333332,1,False,False,True,2,1,3
2549,9254,1,106.7,0,1,1,1,1,19,20.0,0.0,0,True,False,False,0,3,3
2550,8014,0,145.7,0,0,1,0,0,25,26.666666666666668,24.545454545454543,1,False,True,False,2,1,3
2551,9070,1,153.1,0,0,1,0,1,20,25.0,28.666666666666668,1,False,True,False,1,0,3
2552,8014,0,118.7,0,0,1,0,0,19,25.0,23.0,1,True,False,False,2,3,3
2553,9991,0,161.8,0,1,1,1,0,33,21.0,0.0,0,True,False,False,0,3,3
2554,9119,1,124.9,0,1,1,1,0,18,21.333333333333332,22.666666666666668,1,True,False,False,1,0,3
2555,9119,1,150.8,0,0,1,1,0,18,21.0,21.0,1,True,False,False,1,3,3
2556,9147,1,130.0,0,0,1,0,0,19,24.0,22.8,1,False,True,False,2,0,3
2557,171,1,163.6,0,0,1,0,0,18,0.0,0.0,1,True,False,False,1,0,0
2558,9147,1,115.0,0,0,1,0,0,19,23.0,21.333333333333332,1,False,True,False,1,0,3
2559,9773,1,136.8,0,0,1,0,0,18,28.0,27.0,0,False,True,False,0,1,3
2560,9853,1,130.9,0,0,1,0,0,18,27.0,25.2,1,False,True,False,2,0,3
2561,9500,1,127.0,0,0,1,0,0,18,26.1475,26.1475,1,False,True,False,2,0,3
2562,9500,1,120.0,0,0,1,0,0,37,21.5,0.0,0,True,False,False,0,3,3
2563,9238,1,126.0,0,0,1,0,0,20,24.0,0.0,1,True,False,False,1,3,3
2564,9254,1,153.8,0,0,1,0,1,20,28.0,26.666666666666668,1,False,True,False,2,0,3
2565,9238,1,140.0,0,0,1,1,0,21,24.666666666666668,26.857142857142858,1,False,True,False,2,0,3
2566,9500,1,136.6,0,0,1,0,1,18,26.928571428571427,29.577777777777776,1,False,False,True,2,0,3
2567,8014,0,105.0,0,0,1,0,0,26,21.333333333333332,22.4,1,True,False,False,1,3,3
2568,9147,1,139.4,0,1,1,0,0,41,23.2,24.4,1,True,False,False,1,1,3
2569,9773,1,140.0,0,0,1,0,1,18,27.333333333333332,29.333333333333332,1,False,False,True,2,0,3
2570,9500,1,130.8,0,1,1,0,0,18,28.805,28.805,1,False,False,True,2,1,3
2571,9500,1,138.8,0,0,1,0,0,31,30.9375,32.775,1,False,False,True,2,0,3
2572,9238,1,110.0,0,1,1,0,0,23,25.25,28.333333333333332,1,False,True,False,2,1,3
2573,9500,1,127.8,0,0,1,0,0,19,29.96666666666667,29.96666666666667,1,False,False,True,2,0,3
2574,9773,1,134.2,0,0,1,0,1,20,30.0,26.0,1,True,False,False,2,3,3
2575,8014,0,143.0,0,0,1,0,0,40,31.77777777777778,28.285714285714285,1,False,False,True,2,1,3
2576,9085,1,120.0,0,1,1,0,0,32,23.0,22.0,0,True,False,False,0,0,3
2577,9254,1,113.2,0,0,1,0,0,24,21.0,20.0,0,False,True,False,0,1,3
2578,9500,1,135.8,0,0,1,0,0,18,27.96666666666667,27.96666666666667,1,False,True,False,2,1,3
2579,9238,1,143.5,0,0,1,0,0,18,26.0,25.666666666666668,1,False,True,False,2,1,3
2580,9238,1,148.9,0,0,1,0,1,18,27.333333333333332,26.0,1,False,True,False,2,1,3
2581,9003,1,115.6,0,0,0,0,0,27,0.0,0.0,0,True,False,False,0,2,2
2582,9147,1,159.3,0,0,1,0,0,18,28.8,30.8,1,False,False,True,2,1,3
2583,9991,0,138.5,0,0,1,0,0,26,24.0,22.5,1,False,True,False,1,0,3
2584,9853,1,133.2,0,0,1,0,0,19,28.333333333333332,27.333333333333332,1,False,True,False,2,0,3
2585,8014,0,117.6,0,0,1,0,0,19,24.4,24.0,1,False,True,False,2,0,3
2586,9147,1,108.7,0,0,1,0,0,21,24.0,25.333333333333332,1,False,True,False,1,0,3
2587,9147,1,106.0,0,0,1,0,0,24,21.0,22.0,1,False,True,False,1,0,3
2588,9853,1,122.6,0,0,1,0,0,20,24.666666666666668,21.0,0,False,True,False,0,0,3
2589,9853,1,127.4,0,0,1,0,0,18,24.4,24.4,1,False,True,False,1,1,3
2590,9003,1,100.0,0,0,1,0,0,30,0.0,0.0,0,True,False,False,0,0,0
2591,9853,1,95.0,0,1,0,0,0,22,23.0,26.333333333333332,1,True,False,False,1,3,3
2592,9147,1,130.0,0,0,1,0,0,21,21.77777777777778,23.230769230769234,1,False,True,False,2,0,3
2593,9556,1,122.8,0,0,1,0,0,26,24.333333333333332,23.35,0,True,False,False,0,3,3
2594,9147,1,115.0,0,0,1,0,0,23,20.0,24.0,1,False,True,False,1,1,3
2595,9070,1,145.9,0,0,1,0,1,18,25.333333333333332,24.333333333333332,1,False,True,False,2,1,3
2596,9070,1,143.0,0,1,1,0,0,21,22.8,24.4,0,True,False,False,0,0,3
2597,171,1,100.0,0,0,1,0,1,18,0.0,0.0,0,True,False,False,0,2,2
2598,9085,1,121.3,0,0,1,0,0,21,26.0,24.0,1,False,True,False,1,1,3
2599,9853,1,121.2,0,0,1,0,0,18,26.8,24.0,1,False,True,False,1,1,3
2600,9853,1,125.1,1,0,1,0,1,19,27.0,25.6,0,False,True,False,0,0,3
2601,9254,1,112.9,0,0,1,0,0,22,24.5,22.666666666666668,1,False,True,False,1,1,3
2602,9238,1,120.8,0,0,1,0,0,19,24.571428571428573,25.666666666666668,1,False,True,False,2,0,3
2603,9085,1,114.0,0,0,0,0,0,19,0.0,0.0,0,True,False,False,0,0,0
2604,9238,1,132.1,0,0,1,0,0,19,21.0,26.0,0,False,True,False,0,1,3
2605,9085,1,160.0,0,0,1,0,0,27,28.0,24.0,1,True,False,False,2,3,3
2606,9085,1,134.0,0,0,1,0,0,22,28.4,24.4,1,False,True,False,2,0,3
2607,9773,1,124.2,0,0,1,0,0,18,26.0,26.285714285714285,0,False,True,False,0,1,3
2608,9254,1,115.6,0,0,1,0,0,20,22.0,25.5,1,False,True,False,2,1,3
2609,9991,0,128.2,0,0,1,0,0,34,22.0,20.0,0,False,True,False,0,1,3
2610,9500,1,132.8,0,0,1,0,0,18,24.771428571428572,27.511111111111113,1,False,True,False,2,1,3
2611,9773,1,123.1,0,0,1,1,0,20,29.5,24.5,1,False,True,False,2,1,3
2612,9130,1,125.6,0,0,1,0,0,20,32.333333333333336,31.666666666666668,1,False,False,True,2,0,3
2613,9991,0,115.0,0,0,1,1,0,25,0.0,0.0,0,True,False,False,0,0,0
2614,9119,1,123.6,0,0,1,1,0,18,24.8,26.0,0,False,True,False,0,0,3
2615,9130,1,141.7,0,0,0,1,0,18,23.2,26.0,0,False,True,False,0,0,3
2616,9853,1,139.0,0,0,1,0,1,18,24.4,0.0,0,True,False,False,0,3,3
2617,9254,1,118.0,0,0,1,0,1,19,22.0,25.6,1,False,True,False,2,0,3
2618,9853,1,142.0,0,0,1,0,1,19,24.666666666666668,24.8,0,False,True,False,0,0,3
2619,9238,1,143.4,0,0,1,0,1,21,29.666666666666668,25.142857142857142,1,False,True,False,2,1,3
2620,9070,1,115.9,0,0,1,0,0,29,23.11111111111111,23.8,1,False,True,False,1,0,3
2621,9070,1,105.1,0,0,1,0,1,20,24.0,23.666666666666668,1,False,True,False,2,1,3
2622,8014,0,138.0,0,1,1,0,1,21,25.454545454545457,25.2,1,False,True,False,2,0,3
2623,9991,0,114.7,0,0,1,0,0,34,21.0,22.0,0,False,True,False,0,1,3
2624,9773,1,130.5,0,0,1,0,0,20,24.666666666666668,24.0,1,False,True,False,2,1,3
2625,9991,0,134.3,0,0,1,1,0,24,0.0,24.0,0,True,False,False,0,3,3
2626,9500,1,137.5,0,0,1,1,0,18,29.685714285714287,28.77777777777778,1,False,False,True,2,0,3
2627,9500,1,125.3,0,0,1,1,0,19,24.4,24.4,1,False,True,False,1,0,3
2628,9147,1,111.3,0,0,1,1,1,18,21.6,23.5,1,False,True,False,1,1,3
2629,9991,0,144.8,0,0,1,1,0,28,25.5,28.666666666666668,1,False,True,False,1,1,3
2630,9991,0,152.1,0,0,1,1,0,28,22.0,24.0,0,False,True,False,0,0,3
2631,9254,1,126.1,0,0,1,1,0,20,21.5,0.0,0,True,False,False,0,3,3
2632,9500,1,136.0,0,0,1,1,0,22,25.1075,25.1075,1,False,True,False,2,1,3
2633,9500,1,124.3,0,0,1,1,0,19,25.331428571428567,25.331428571428567,1,False,True,False,2,0,3
2634,9670,1,129.9,0,0,1,1,0,20,25.428571428571427,26.0,1,False,True,False,1,0,3
2635,9556,1,136.1,0,0,1,1,0,26,23.5,0.0,0,True,False,False,0,3,3
2636,9254,1,115.1,0,0,0,1,0,21,22.0,0.0,0,True,False,False,0,3,3
2637,171,1,143.6,0,0,1,1,0,18,0.0,0.0,1,True,False,False,2,0,0
2638,9147,1,115.8,0,0,1,1,0,18,26.8,24.4,1,False,True,False,2,0,3
2639,171,1,149.0,0,0,1,1,0,22,25.157894736842103,24.235294117647054,1,False,True,False,2,0,3
2640,9119,1,100.0,0,0,1,1,0,36,0.0,0.0,0,True,False,False,0,2,2
2641,9773,1,133.4,0,0,1,1,1,20,24.0,23.0,1,False,True,False,2,0,3
2642,9670,1,122.8,0,0,1,1,0,20,24.666666666666668,0.0,0,True,False,False,0,3,3
2643,9991,0,151.2,0,0,1,1,0,25,23.0,27.0,0,False,True,False,0,0,3
2644,9003,1,137.0,0,0,1,1,0,35,25.6,27.666666666666668,1,False,True,False,2,1,3
2645,171,1,118.0,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0,0,0
2646,9070,1,126.4,0,0,1,1,0,26,26.571428571428573,24.285714285714285,1,False,True,False,1,0,3
2647,9003,1,130.0,0,1,0,1,0,20,23.6,24.0,0,True,False,False,0,0,3
2648,8014,0,112.5,0,0,1,1,0,50,22.666666666666668,27.0,0,False,True,False,0,1,3
2649,9500,1,118.3,0,0,1,1,0,20,24.004,24.004,0,False,True,False,0,0,3
2650,9500,1,121.4,0,0,1,1,0,20,27.953333333333337,26.44444444444444,1,False,True,False,1,1,3
2651,9003,1,140.0,0,0,0,1,0,35,30.4,22.0,0,False,True,False,0,0,3
2652,9670,1,109.0,0,0,1,1,1,19,26.285714285714285,28.333333333333332,1,False,True,False,2,1,3
2653,9147,1,110.0,0,0,1,1,0,43,0.0,0.0,0,True,False,False,0,0,0
2654,9500,1,119.8,0,0,1,1,0,19,27.73428571428571,27.73428571428571,1,False,True,False,2,1,3
2655,9500,1,130.0,0,0,1,1,0,25,25.35,25.35,1,False,True,False,2,1,3
2656,171,1,167.3,0,0,1,1,0,19,0.0,0.0,1,True,False,False,2,2,2
2657,9853,1,111.9,0,0,1,1,1,20,24.0,25.0,1,False,True,False,1,1,3
2658,171,1,136.0,0,0,1,1,0,22,0.0,0.0,0,True,False,False,0,0,0
2659,9254,1,124.0,0,0,1,1,1,19,22.0,24.4,0,False,True,False,0,1,3
2660,9991,0,132.9,0,0,1,1,0,32,21.5,22.666666666666668,0,False,True,False,0,0,3
2661,9773,1,154.0,0,0,1,1,0,57,28.4,28.333333333333332,1,False,False,True,2,0,3
2662,9500,1,115.0,0,0,0,1,0,20,25.2,23.15,0,False,True,False,0,0,3
2663,9991,0,96.0,0,0,0,1,0,38,0.0,0.0,0,True,False,False,0,1,1
2664,9991,0,168.2,0,0,1,1,0,45,28.0,28.333333333333332,1,False,False,True,2,1,3
2665,9773,1,140.0,0,1,0,1,0,43,20.0,24.5,0,True,False,False,0,0,3
2666,9070,1,137.4,0,0,1,1,0,19,27.666666666666668,26.25,1,False,True,False,2,1,3
2667,9991,0,150.0,0,0,0,1,0,49,22.0,22.0,0,False,True,False,0,1,3
2668,9500,1,100.5,0,0,1,1,0,43,23.271428571428572,23.271428571428572,1,False,True,False,1,0,3
2669,8014,0,148.5,0,0,1,1,0,34,24.5,0.0,0,True,False,False,0,3,3
2670,9119,1,123.3,0,1,1,1,0,18,25.0,22.571428571428573,1,True,False,False,1,0,3
2671,9991,0,138.7,0,0,1,1,0,43,27.6,27.333333333333332,1,False,True,False,2,0,3
2672,9254,1,117.2,0,0,1,1,0,21,24.0,22.0,0,False,True,False,0,0,3
2673,9991,0,114.3,0,0,1,1,0,40,22.0,25.0,1,False,True,False,1,0,3
2674,9670,1,125.3,0,0,1,1,1,19,27.5,23.11111111111111,1,False,True,False,2,0,3
2675,9254,1,97.0,0,0,1,1,0,27,21.333333333333332,22.5,1,False,True,False,1,1,3
2676,9556,1,140.0,0,0,1,1,0,43,0.0,26.3,0,True,False,False,0,3,3
2677,9991,0,124.0,0,0,1,1,0,31,27.666666666666668,30.8,1,False,False,True,2,1,3
2678,9003,1,140.0,0,1,1,1,0,26,0.0,0.0,1,True,False,False,1,2,2
2679,9991,0,127.0,0,0,1,1,0,34,31.6,33.6,1,False,False,True,2,1,3
2680,9500,1,110.0,0,0,1,1,0,30,25.05217391304348,25.05217391304348,1,False,True,False,2,1,3
2681,9500,1,170.0,0,0,1,1,0,36,25.566666666666663,0.0,0,True,False,False,0,3,3
2682,9991,0,120.0,0,1,0,1,0,46,0.0,20.0,0,True,False,False,0,3,3
2683,9085,1,130.0,0,0,1,1,0,22,26.0,21.333333333333332,1,False,True,False,2,1,3
2684,9003,1,130.0,0,0,1,1,0,27,0.0,0.0,0,True,False,False,0,2,2
2685,9119,1,122.5,0,0,1,1,0,20,21.6,24.0,1,False,True,False,1,1,3
2686,9147,1,115.7,0,0,1,1,0,20,22.0,20.0,1,False,True,False,1,1,3
2687,9119,1,120.0,0,1,0,1,0,31,0.0,0.0,0,True,False,False,0,0,0
2688,9119,1,166.0,0,1,1,1,0,20,0.0,0.0,1,True,False,False,1,0,0
2689,9773,1,132.8,0,0,0,1,0,21,24.0,0.0,0,True,False,False,0,3,3
2690,9147,1,100.0,0,0,1,1,0,21,21.5,22.0,0,False,True,False,0,0,3
2691,9147,1,121.8,0,0,1,1,0,19,23.2,27.0,1,False,True,False,2,0,3
2692,9147,1,109.5,0,0,1,1,1,20,23.6,23.2,1,False,True,False,2,1,3
2693,9003,1,138.3,0,0,1,1,0,18,32.0,30.333333333333332,1,True,False,False,2,3,3
2694,9773,1,131.6,0,0,1,1,1,18,25.333333333333332,23.0,1,False,True,False,2,0,3
2695,9500,1,125.3,0,1,1,1,0,30,28.8,27.0,1,False,True,False,1,1,3
2696,9254,1,101.5,0,1,0,1,0,34,0.0,0.0,0,True,False,False,0,0,0
2697,9670,1,109.1,0,1,0,1,0,21,24.5,26.8,1,True,False,False,1,0,3
2698,9070,1,123.9,0,0,1,1,0,20,25.2,25.5,0,False,True,False,0,0,3
2699,9500,1,143.0,0,0,1,1,0,18,26.8,26.8,1,False,True,False,2,1,3
2700,171,1,126.3,0,1,1,1,0,21,0.0,0.0,0,True,False,False,0,2,2
2701,9003,1,113.3,0,0,1,1,0,26,20.0,0.0,0,True,False,False,0,3,3
2702,9119,1,119.9,0,1,1,1,0,20,0.0,0.0,0,True,False,False,0,2,2
2703,9003,1,140.0,0,0,1,1,0,25,22.5,22.4,0,False,True,False,0,1,3
2704,9670,1,108.0,0,0,1,1,0,19,0.0,0.0,1,True,False,False,1,1,1
2705,9147,1,100.0,0,0,1,1,0,24,21.333333333333332,28.0,0,False,True,False,0,1,3
2706,9130,1,132.4,0,0,1,1,0,20,23.5,26.8,1,False,True,False,2,0,3
2707,9147,1,137.1,0,0,1,1,0,20,0.0,0.0,0,True,False,False,0,0,0
2708,9070,1,138.1,0,0,1,0,0,18,25.333333333333332,28.25,1,False,True,False,2,0,3
2709,9556,1,130.0,0,0,1,0,0,25,23.9,24.08571428571429,1,False,True,False,1,0,3
2710,9254,1,109.7,0,0,1,0,0,22,28.0,31.333333333333332,1,False,False,True,2,0,3
2711,8014,0,128.2,0,0,0,0,0,41,0.0,0.0,0,True,False,False,0,0,0
2712,9147,1,117.8,0,1,1,0,1,19,23.0,0.0,0,True,False,False,0,3,3
2713,9130,1,150.0,0,0,1,0,0,21,24.0,25.6,1,False,True,False,2,1,3
2714,9085,1,160.0,0,1,1,0,0,30,32.857142857142854,33.333333333333336,0,False,False,True,0,0,3
2715,9500,1,104.5,0,0,1,0,1,21,26.672000000000004,26.41428571428571,1,False,True,False,2,0,3
2716,9556,1,112.8,0,0,1,0,1,26,0.0,0.0,1,True,False,False,1,0,0
2717,9670,1,100.0,0,0,1,0,0,21,29.333333333333332,28.0,1,False,False,True,2,1,3
2718,9500,1,132.5,0,0,1,0,0,18,28.231428571428577,28.231428571428577,1,False,False,True,2,0,3
2719,9085,1,123.3,0,0,1,0,1,19,29.714285714285715,26.22222222222222,1,False,True,False,2,0,3
2720,9085,1,128.9,0,0,1,0,1,18,27.666666666666668,27.428571428571427,1,False,True,False,2,0,3
2721,9147,1,128.3,0,0,1,0,0,19,22.0,23.5,1,False,True,False,1,1,3
2722,9085,1,100.0,0,0,1,0,0,21,23.5,27.333333333333332,1,False,True,False,1,0,3
2723,9147,1,120.1,0,0,1,0,1,18,20.0,24.0,0,False,True,False,0,0,3
2724,9500,1,160.0,0,0,1,0,1,24,24.83,24.83,1,False,True,False,2,0,3
2725,9130,1,123.0,0,0,1,0,0,21,22.0,21.0,1,False,True,False,1,0,3
2726,9085,1,150.0,0,0,1,0,0,23,28.857142857142858,26.857142857142858,1,False,True,False,2,1,3
2727,9500,1,124.0,0,0,1,0,1,18,28.625714285714285,28.625714285714285,1,False,False,True,2,0,3
2728,9085,1,120.0,0,0,0,0,0,26,30.857142857142858,29.0,1,False,False,True,1,1,3
2729,9130,1,120.4,0,0,1,0,0,20,24.0,26.8,1,False,True,False,2,0,3
2730,9238,1,131.6,0,0,1,0,0,18,27.666666666666668,27.428571428571427,1,False,True,False,2,1,3
2731,9238,1,104.2,0,0,1,0,0,20,24.333333333333332,24.285714285714285,1,False,True,False,2,0,3
2732,9500,1,122.0,0,0,1,0,0,20,28.02857142857143,28.02857142857143,1,True,False,False,1,3,3
2733,9238,1,110.7,1,0,1,0,0,18,20.666666666666668,26.666666666666668,1,False,True,False,1,1,3
2734,9773,1,121.7,0,0,1,0,1,22,26.4,27.2,1,False,True,False,2,1,3
2735,9500,1,126.0,0,1,1,0,0,20,30.8,30.8,1,False,False,True,2,0,3
2736,9500,1,128.4,0,0,1,0,1,19,26.771428571428572,31.85,1,False,False,True,2,0,3
2737,9130,1,134.9,0,1,1,0,0,18,21.714285714285715,22.0,0,True,False,False,0,0,3
2738,9147,1,143.9,0,0,1,0,0,18,22.666666666666668,24.0,1,False,True,False,2,0,3
2739,9085,1,145.0,0,0,1,0,1,19,29.0,27.2,1,False,False,True,2,0,3
2740,9070,1,132.0,0,0,1,0,1,19,28.333333333333332,24.75,1,False,True,False,2,0,3
2741,8014,0,136.1,0,0,1,0,0,24,25.666666666666668,24.0,1,False,True,False,2,0,3
2742,9238,1,138.9,0,0,1,0,0,21,26.666666666666668,29.0,1,False,True,False,2,1,3
2743,9238,1,102.0,0,0,1,0,1,20,27.333333333333332,29.142857142857142,1,False,False,True,2,1,3
2744,9254,1,123.0,0,1,0,0,1,28,21.666666666666668,22.0,0,False,True,False,0,1,3
2745,9853,1,137.5,0,0,1,0,0,21,26.857142857142858,26.285714285714285,1,False,True,False,2,0,3
2746,9500,1,102.2,0,1,1,1,0,20,24.802857142857142,23.616666666666664,1,True,False,False,1,0,3
2747,9003,1,105.3,0,0,0,1,0,36,0.0,0.0,0,True,False,False,0,1,1
2748,9991,0,130.0,0,0,0,1,0,42,0.0,0.0,0,True,False,False,0,1,1
2749,9991,0,122.5,0,0,1,1,0,47,23.0,23.2,0,False,True,False,0,1,3
2750,9119,1,112.0,0,0,0,1,0,25,0.0,0.0,0,True,False,False,0,0,0
2751,9670,1,110.0,0,0,1,1,1,25,28.285714285714285,27.0,1,False,True,False,2,0,3
2752,8014,0,149.5,0,0,1,1,0,48,0.0,0.0,0,True,False,False,0,0,0
2753,9991,0,141.0,0,0,1,1,1,32,27.6,25.6,1,True,False,False,2,3,3
2754,9991,0,130.0,0,0,1,1,0,38,27.2,27.2,0,False,True,False,0,1,3
2755,9238,1,130.0,0,0,1,1,0,37,23.466666666666665,23.77777777777778,1,False,True,False,2,1,3
2756,9147,1,104.0,0,0,0,1,0,26,20.0,20.0,0,False,True,False,0,1,3
2757,9085,1,110.0,0,0,1,1,0,23,0.0,0.0,0,True,False,False,0,2,2
2758,9003,1,120.0,0,0,1,1,0,23,0.0,0.0,1,True,False,False,1,1,1
2759,9003,1,130.0,0,0,1,1,0,20,21.6,24.0,1,False,True,False,1,0,3
2760,9500,1,127.0,0,0,1,1,0,26,26.093333333333337,26.6125,0,False,True,False,0,0,3
2761,8014,0,100.0,0,0,1,0,0,45,22.0,21.666666666666668,1,False,True,False,1,1,3
2762,8014,0,111.0,0,0,1,0,1,26,24.666666666666668,23.333333333333332,1,False,True,False,1,0,3
2763,8014,0,130.0,0,0,1,0,0,26,23.6,26.571428571428573,1,False,True,False,2,0,3
2764,9991,0,130.1,0,0,1,0,0,25,22.0,22.5,1,False,True,False,1,1,3
2765,9500,1,127.5,0,0,1,0,0,18,26.22,26.22,1,True,False,False,2,3,3
2766,9500,1,130.0,0,0,1,0,0,27,28.828571428571433,28.828571428571433,1,True,False,False,2,3,3
2767,8014,0,115.0,0,0,0,0,0,24,0.0,0.0,0,True,False,False,0,2,2
2768,9147,1,126.8,0,0,1,0,0,20,24.666666666666668,24.4,1,False,True,False,2,0,3
2769,9500,1,116.7,0,0,1,0,1,18,0.0,20.0,0,True,False,False,0,3,3
2770,9556,1,128.5,0,0,1,0,1,18,28.2,26.625,1,False,True,False,2,1,3
2771,9500,1,127.5,0,0,1,0,0,18,26.09,26.09,1,False,True,False,2,0,3
2772,9500,1,117.5,0,0,1,1,0,19,25.716,25.716,1,False,True,False,1,1,3
2773,9500,1,148.8,0,0,1,0,1,19,28.505,28.505,1,False,False,True,2,1,3
2774,9500,1,120.2,0,0,1,0,1,19,28.12,22.485714285714284,1,False,True,False,1,0,3
2775,9500,1,127.3,0,0,1,0,0,18,30.15142857142857,30.15142857142857,1,True,False,False,2,3,3
2776,171,1,136.1,0,0,1,0,1,18,0.0,0.0,1,True,False,False,1,0,0
2777,9670,1,122.4,0,0,1,0,0,19,27.5,25.2,1,False,True,False,1,0,3
2778,9003,1,130.0,0,0,1,0,0,23,26.3,26.428571428571427,1,False,True,False,2,1,3
2779,9238,1,121.7,0,0,1,0,1,21,24.666666666666668,23.6,1,False,True,False,2,0,3
2780,9500,1,122.7,0,0,1,0,1,18,27.557142857142857,26.244444444444444,1,False,True,False,2,0,3
2781,9853,1,129.2,0,1,0,0,0,20,20.666666666666668,22.0,0,True,False,False,0,3,3
2782,9773,1,105.0,0,0,1,0,0,23,22.666666666666668,22.0,1,False,True,False,1,1,3
2783,9238,1,129.9,0,0,1,0,0,20,26.4,25.333333333333332,1,False,True,False,1,1,3
2784,9070,1,136.3,0,0,1,0,1,18,27.142857142857142,24.75,1,False,True,False,2,0,3
2785,8014,0,114.9,0,0,1,0,0,29,25.5,26.857142857142858,1,False,True,False,2,1,3
2786,9773,1,102.0,0,0,1,1,0,28,26.0,24.0,0,False,True,False,0,0,3
2787,9670,1,111.3,0,0,1,1,0,19,22.666666666666668,22.0,1,False,True,False,1,1,3
2788,9670,1,130.9,0,1,0,1,0,24,0.0,0.0,0,True,False,False,0,2,2
2789,171,1,100.0,0,1,1,1,1,33,0.0,0.0,0,True,False,False,0,1,1
2790,9147,1,112.9,0,0,0,1,0,19,25.0,22.0,0,False,True,False,0,0,3
2791,9085,1,112.7,0,0,1,1,0,19,29.714285714285715,28.285714285714285,1,False,False,True,2,1,3
2792,8014,0,143.0,0,0,1,1,0,37,24.0,23.142857142857142,1,False,True,False,2,0,3
2793,171,1,155.1,0,1,0,1,1,18,0.0,0.0,1,True,False,False,2,0,0
2794,9991,0,127.6,0,0,1,1,0,29,0.0,0.0,1,True,False,False,1,0,0
2795,9500,1,146.6,0,0,1,1,0,37,25.657142857142855,25.375,1,False,True,False,2,1,3
2796,9500,1,141.0,0,0,1,1,0,36,0.0,0.0,0,True,False,False,0,0,0
2797,9670,1,120.6,0,0,1,1,0,19,26.666666666666668,28.0,1,False,True,False,2,0,3
2798,9500,1,110.0,0,0,1,1,1,33,26.145714285714288,26.145714285714288,1,False,True,False,2,1,3
2799,9119,1,108.6,0,0,0,1,0,34,24.0,22.0,0,True,False,False,0,3,3
2800,9254,1,134.9,0,0,1,0,0,18,31.0,32.0,1,False,False,True,2,1,3
2801,9130,1,120.0,0,0,1,0,0,20,0.0,0.0,0,True,False,False,0,1,1
2802,9773,1,141.3,0,0,1,0,1,19,29.428571428571427,30.333333333333332,1,True,False,False,2,3,3
2803,9085,1,135.6,0,0,1,0,0,20,33.42857142857143,30.666666666666668,1,False,False,True,2,1,3
2804,9238,1,121.5,0,0,1,0,1,19,21.714285714285715,23.333333333333332,1,False,True,False,2,0,3
2805,9500,1,125.0,0,0,1,0,0,19,23.316666666666663,24.833333333333332,1,False,True,False,2,1,3
2806,9773,1,119.1,0,0,1,0,1,22,23.2,24.0,1,False,True,False,2,1,3
2807,9670,1,126.6,0,0,1,0,0,18,29.25,28.285714285714285,1,True,False,False,1,3,3
2808,9773,1,116.7,0,0,1,0,1,18,24.333333333333332,25.333333333333332,1,False,True,False,2,0,3
2809,9500,1,120.1,0,0,1,0,0,19,26.75,24.233333333333334,1,False,True,False,1,1,3
2810,9853,1,124.9,0,0,1,0,1,19,25.0,25.666666666666668,1,False,True,False,2,0,3
2811,9500,1,114.0,0,1,0,0,0,31,25.12,25.12,0,False,True,False,0,1,3
2812,9500,1,131.1,0,0,1,0,0,18,26.38,28.4625,1,False,True,False,2,0,3
2813,9238,1,129.3,0,1,1,0,1,19,22.0,22.5,1,False,True,False,2,0,3
2814,171,1,129.7,0,0,1,0,0,18,0.0,0.0,1,True,False,False,2,1,1
2815,9238,1,120.8,0,0,1,0,1,19,23.2,23.428571428571427,1,False,True,False,2,1,3
